"team_id","year","week","team","w-l","off_dvoa_rank","off_dvoa","off_weight_dvoa_rank","off_weight_dvoa","pass_off_rank","pass_off","rush_off_rank","rush_off","def_dvoa_rank","def_dvoa","def_weight_dvoa_rank","def_weight_dvoa","pass_def_rank","pass_def","rush_def_rank","rush_def"
"cin_2010_2",2010,2,"cin","1-1",16,-0.1,16,-0.1,15,20.1,19,-10.4,18,4.4,18,4.4,11,-3.5,29,"16.4
"
"sea_2010_2",2010,2,"sea","1-1",18,-5.7,18,-5.7,17,13.2,25,-18.7,11,-11.8,11,-11.8,19,15.5,1,"-43.5
"
"nyg_2010_2",2010,2,"nyg","1-1",20,-7.4,20,-7.4,19,4.7,21,-12.8,14,-7.4,14,-7.4,16,2.5,13,"-17.9
"
"det_2010_2",2010,2,"det","0-2",22,-13.7,22,-13.7,20,-3,22,-13.6,24,9.7,24,9.7,23,22.8,18,"-8.3
"
"ari_2010_2",2010,2,"ari","1-1",24,-20.7,24,-20.7,26,-31.7,5,7.1,21,8.7,21,8.7,15,0,31,"21.0
"
"sf_2010_2",2010,2,"sf","0-2",26,-22.4,26,-22.4,24,-25.6,8,6.5,22,8.7,22,8.7,28,47.1,4,"-40.8
"
"buf_2010_2",2010,2,"buf","0-2",28,-30.8,28,-30.8,31,-49.7,16,-4.9,28,22,28,22,27,46.9,20,"-2.9
"
"ten_2010_2",2010,2,"ten","1-1",30,-33.1,30,-33.1,28,-34,20,-12.2,2,-32,2,-32,1,-54.1,16,"-9.0
"
"car_2010_2",2010,2,"car","0-2",32,-49.6,32,-49.6,32,-68.1,27,-27.1,16,3.2,16,3.2,31,53.3,5,"-40.8
"
"hou_2010_2",2010,2,"hou","2-0",1,48.6,1,48.6,5,58.4,2,43.6,31,32.6,31,32.6,30,51.7,10,"-24.3
"
"gb_2010_2",2010,2,"gb","2-0",3,35.5,3,35.5,2,71,12,1.4,12,-10.5,12,-10.5,5,-32.1,28,"15.0
"
"phi_2010_2",2010,2,"phi","1-1",5,26.1,5,26.1,14,22.4,1,45.5,23,9.1,23,9.1,18,10.7,24,"6.8
"
"den_2010_2",2010,2,"den","1-1",7,19.3,7,19.3,1,81.8,30,-31.2,27,18.8,27,18.8,24,25.3,27,"12.2
"
"lac_2010_2",2010,2,"lac","1-1",9,17.5,9,17.5,10,42,6,6.8,6,-20.1,6,-20.1,7,-30.1,17,"-8.7
"
"was_2010_2",2010,2,"was","1-1",11,14.9,11,14.9,7,55,26,-22.4,32,32.9,32,32.9,29,48.3,25,"7.2
"
"chi_2010_2",2010,2,"chi","2-0",13,5.9,13,5.9,9,44.2,31,-38.3,8,-15.8,8,-15.8,13,-1.3,6,"-40.0
"
"tb_2010_2",2010,2,"tb","2-0",15,0.8,15,0.8,6,56.7,32,-49.2,4,-25,4,-25,8,-25.1,9,"-24.8
"
"kc_2010_2",2010,2,"kc","2-0",17,-2.6,17,-2.6,22,-10.2,10,3.6,15,-5,15,-5,20,15.7,7,"-31.1
"
"jax_2010_2",2010,2,"jax","1-1",19,-6.9,19,-6.9,21,-5.3,15,-2.6,30,27.8,30,27.8,32,54.2,22,"-1.3
"
"cle_2010_2",2010,2,"cle","0-2",21,-11.9,21,-11.9,18,9.9,29,-28.1,9,-13.9,9,-13.9,10,-3.6,11,"-23.6
"
"lar_2010_2",2010,2,"lar","0-2",23,-19,23,-19,23,-14.5,23,-14.8,13,-9,13,-9,14,-0.7,12,"-19.8
"
"min_2010_2",2010,2,"min","0-2",25,-21.2,25,-21.2,30,-37.4,11,3.5,17,3.8,17,3.8,21,19.1,15,"-11.2
"
"pit_2010_2",2010,2,"pit","2-0",27,-27.8,27,-27.8,29,-36.7,18,-8,1,-35.3,1,-35.3,6,-31.5,3,"-41.3
"
"oak_2010_2",2010,2,"oak","1-1",29,-31.8,29,-31.8,25,-26.2,17,-7.6,25,10.6,25,10.6,22,20.2,23,"3.2
"
"bal_2010_2",2010,2,"bal","1-1",31,-33.4,31,-33.4,27,-33.3,28,-28,3,-27,3,-27,3,-37.4,14,"-15.1
"
"ind_2010_3",2010,3,"ind","2-1",2,32,2,32,3,64.2,17,-10.1,25,9.1,25,9.1,16,3.9,32,"14.7
"
"hou_2010_3",2010,3,"hou","2-1",4,28.5,4,28.5,11,39,3,25.7,31,31.9,31,31.9,31,52.4,15,"-11.8
"
"nyj_2010_3",2010,3,"nyj","2-1",6,22.2,6,22.2,6,46.9,5,10.6,19,-2.4,19,-2.4,24,21.4,2,"-38.8
"
"atl_2010_3",2010,3,"atl","2-1",8,19.4,8,19.4,12,38.1,8,4.1,5,-13.3,5,-13.3,7,-12.8,13,"-14.2
"
"mia_2010_3",2010,3,"mia","2-1",10,12.8,10,12.8,10,39.9,15,-6.5,14,-4.9,14,-4.9,12,-6.7,22,"-2.9
"
"den_2010_3",2010,3,"den","1-2",12,11.9,12,11.9,4,57,30,-36.5,28,19.3,28,19.3,27,38.1,18,"-4.3
"
"was_2010_3",2010,3,"was","1-2",14,6.6,14,6.6,9,40.7,23,-15.5,26,17,26,17,26,31.6,20,"-3.2
"
"nyg_2010_3",2010,3,"nyg","1-2",16,-4,16,-4,20,4.5,14,-5.8,15,-4.4,15,-4.4,18,9.9,12,"-16.0
"
"cin_2010_3",2010,3,"cin","2-1",18,-6.4,18,-6.4,19,10.9,18,-10.6,11,-6.8,11,-6.8,9,-12.6,28,"2.3
"
"sea_2010_3",2010,3,"sea","2-1",20,-9.8,20,-9.8,17,12.6,27,-23.2,17,-3.5,17,-3.5,23,21.3,3,"-38.7
"
"tb_2010_3",2010,3,"tb","2-1",22,-13.1,22,-13.1,18,12.1,32,-42.5,8,-10.6,8,-10.6,6,-17,19,"-4.2
"
"buf_2010_3",2010,3,"buf","0-3",24,-16.5,24,-16.5,26,-22.3,11,1.1,32,32.9,32,32.9,32,55.2,31,"13.0
"
"min_2010_3",2010,3,"min","1-2",26,-19.6,26,-19.6,31,-32.2,7,6.5,9,-9.9,9,-9.9,14,-1.6,8,"-20.6
"
"det_2010_3",2010,3,"det","0-3",28,-20.2,28,-20.2,24,-12,26,-19.9,22,1.3,22,1.3,17,5.4,17,"-4.4
"
"sf_2010_3",2010,3,"sf","0-3",30,-27.6,30,-27.6,30,-31.2,13,-1.4,27,17.6,27,17.6,29,48.1,14,"-13.5
"
"car_2010_3",2010,3,"car","0-3",32,-52.2,32,-52.2,32,-61.2,29,-32,12,-6.7,12,-6.7,25,21.8,5,"-33.0
"
"ne_2010_3",2010,3,"ne","2-1",1,47.1,1,47.1,1,74.1,2,27.2,29,23.2,29,23.2,28,38.4,26,"-0.3
"
"phi_2010_3",2010,3,"phi","2-1",3,29.4,3,29.4,14,35.2,1,28.4,13,-6.4,13,-6.4,8,-12.7,27,"2.0
"
"gb_2010_3",2010,3,"gb","2-1",5,26.8,5,26.8,2,66.7,19,-10.7,6,-13.2,6,-13.2,4,-20.5,21,"-3.1
"
"dal_2010_3",2010,3,"dal","1-2",7,21.8,7,21.8,7,45,6,7.8,20,-2.3,20,-2.3,20,13.7,7,"-26.6
"
"no_2010_3",2010,3,"no","2-1",9,13.5,9,13.5,5,47.7,28,-31.2,24,6.7,24,6.7,19,11,29,"2.7
"
"lac_2010_3",2010,3,"lac","1-2",11,12.8,11,12.8,8,43.9,12,-0.3,3,-18.9,3,-18.9,5,-20.1,9,"-17.4
"
"kc_2010_3",2010,3,"kc","3-0",13,10.8,13,10.8,15,17.3,4,13.3,4,-17.2,4,-17.2,11,-7.2,6,"-31.9
"
"chi_2010_3",2010,3,"chi","3-0",15,1.1,15,1.1,13,35.9,31,-40.7,16,-4.2,16,-4.2,21,14.4,1,"-41.9
"
"cle_2010_3",2010,3,"cle","0-3",17,-4.6,17,-4.6,16,13.8,20,-11.2,23,1.9,23,1.9,22,20.2,10,"-17.3
"
"pit_2010_3",2010,3,"pit","3-0",19,-9.8,19,-9.8,23,-11.1,10,1.3,1,-31.1,1,-31.1,2,-29.4,4,"-34.2
"
"bal_2010_3",2010,3,"bal","2-1",21,-11.9,21,-11.9,21,0.1,24,-15.8,7,-12,7,-12,3,-22.2,25,"-1.5
"
"lar_2010_3",2010,3,"lar","1-2",23,-14.6,23,-14.6,22,-6.6,21,-13.5,10,-8.2,10,-8.2,13,-2,11,"-16.9
"
"ari_2010_3",2010,3,"ari","2-1",25,-18.5,25,-18.5,28,-27.7,9,2.8,18,-2.7,18,-2.7,10,-8.7,30,"5.5
"
"ten_2010_3",2010,3,"ten","2-1",27,-19.9,27,-19.9,25,-13.1,16,-7.8,2,-21.4,2,-21.4,1,-32.2,16,"-7.3
"
"jax_2010_3",2010,3,"jax","1-2",29,-24.9,29,-24.9,29,-30.8,22,-14.9,30,27.6,30,27.6,30,52,24,"-2.6
"
"oak_2010_3",2010,3,"oak","1-2",31,-33.7,31,-33.7,27,-24.6,25,-17.7,21,-0.8,21,-0.8,15,1.3,23,"-2.6
"
"ind_2010_4",2010,4,"ind","2-2",2,30.5,2,30.5,4,52.5,11,1,26,12.8,26,12.8,19,13.8,31,"11.8
"
"gb_2010_4",2010,4,"gb","3-1",4,24.9,4,24.9,2,62.7,21,-10.1,11,-6.5,11,-6.5,11,-6,18,"-7.4
"
"lac_2010_4",2010,4,"lac","2-2",6,20.2,6,20.2,3,54,7,5.5,1,-27.2,1,-27.2,1,-32.8,9,"-19.2
"
"dal_2010_4",2010,4,"dal","1-2",8,16.9,8,16.9,7,38.6,8,4.5,15,-3.8,15,-3.8,16,11.7,5,"-27.5
"
"kc_2010_4",2010,4,"kc","3-0",10,10.9,10,10.9,16,14.9,3,15.3,5,-17.9,5,-17.9,10,-7.4,3,"-33.5
"
"was_2010_4",2010,4,"was","2-2",12,6.6,12,6.6,9,36.9,15,-4.6,25,10.6,25,10.6,27,26,16,"-11.8
"
"mia_2010_4",2010,4,"mia","2-2",14,2.9,14,2.9,12,19.6,18,-5.6,20,2.7,20,2.7,15,4.3,26,"1.1
"
"cle_2010_4",2010,4,"cle","1-3",16,0.7,16,0.7,14,16.7,19,-5.9,22,8,22,8,28,27.4,13,"-16.3
"
"cin_2010_4",2010,4,"cin","2-2",18,-2.8,18,-2.8,15,16.5,22,-13.1,12,-6,12,-6,9,-10.4,23,"-0.4
"
"jax_2010_4",2010,4,"jax","2-2",20,-5.9,20,-5.9,22,1.5,17,-5.3,31,24,31,24,31,36.7,28,"5.2
"
"tb_2010_4",2010,4,"tb","2-1",22,-11.3,22,-11.3,18,12.8,31,-39.2,10,-7.7,10,-7.7,8,-11.2,20,"-4.1
"
"buf_2010_4",2010,4,"buf","0-4",24,-16.5,24,-16.5,28,-19.8,12,-2.2,32,28.5,32,28.5,32,43.6,32,"16.5
"
"lar_2010_4",2010,4,"lar","2-2",26,-18.2,26,-18.2,26,-9.7,26,-21.2,8,-12.4,8,-12.4,12,-5.1,8,"-22.8
"
"min_2010_4",2010,4,"min","1-2",28,-23.8,28,-23.8,30,-35.9,10,1.5,9,-9.3,9,-9.3,13,-2.1,10,"-18.7
"
"chi_2010_4",2010,4,"chi","3-1",30,-25.4,30,-25.4,25,-5.2,30,-38.8,17,-3.5,17,-3.5,14,4.3,14,"-16.3
"
"car_2010_4",2010,4,"car","0-4",32,-37.6,32,-37.6,31,-40.7,28,-25.3,16,-3.6,16,-3.6,21,15.4,7,"-24.2
"
"ne_2010_4",2010,4,"ne","3-1",1,41.6,1,41.6,1,64.1,2,25.5,27,14.3,27,14.3,26,22.8,24,"0.1
"
"hou_2010_4",2010,4,"hou","3-1",3,29.5,3,29.5,8,38.2,1,29.4,30,19.8,30,19.8,29,33.3,19,"-5.9
"
"nyj_2010_4",2010,4,"nyj","3-1",5,24.3,5,24.3,5,46.4,4,13.9,18,-3.5,18,-3.5,22,17.1,1,"-38.7
"
"phi_2010_4",2010,4,"phi","2-2",7,18.6,7,18.6,11,30.3,5,9.9,14,-4.2,14,-4.2,6,-11.8,27,"4.8
"
"no_2010_4",2010,4,"no","3-1",9,11.8,9,11.8,10,36.5,25,-20.6,24,9,24,9,23,17.8,25,"0.6
"
"atl_2010_4",2010,4,"atl","3-1",11,7.1,11,7.1,13,19,13,-3.4,6,-13.7,6,-13.7,7,-11.3,12,"-17.3
"
"den_2010_4",2010,4,"den","2-2",13,4.1,13,4.1,6,43.8,32,-48.8,29,15.7,29,15.7,30,35.9,17,"-11.0
"
"nyg_2010_4",2010,4,"nyg","2-2",15,1.1,15,1.1,20,5.3,6,6.3,2,-22.9,2,-22.9,2,-31.1,15,"-15.1
"
"bal_2010_4",2010,4,"bal","3-1",17,-2.7,17,-2.7,17,13.3,24,-13.5,7,-12.5,7,-12.5,3,-21.5,21,"-3.8
"
"pit_2010_4",2010,4,"pit","3-1",19,-4.2,19,-4.2,21,3.3,9,3.4,3,-22.5,3,-22.5,4,-17.2,4,"-31.2
"
"ten_2010_4",2010,4,"ten","2-2",21,-10.5,21,-10.5,19,11.5,23,-13.4,4,-19.4,4,-19.4,5,-14.9,6,"-26.7
"
"det_2010_4",2010,4,"det","0-4",23,-14.3,23,-14.3,23,0.9,29,-25.9,21,7.3,21,7.3,20,14.5,22,"-2.1
"
"sea_2010_4",2010,4,"sea","2-2",25,-16.6,25,-16.6,24,-1.6,27,-22.8,13,-5.5,13,-5.5,18,13.2,2,"-34.3
"
"oak_2010_4",2010,4,"oak","1-3",27,-21.5,27,-21.5,27,-15.7,20,-7,28,15.2,28,15.2,25,22,30,"9.4
"
"sf_2010_4",2010,4,"sf","0-4",29,-24.6,29,-24.6,29,-26.7,14,-4,19,2.1,19,2.1,24,20,11,"-17.7
"
"ari_2010_4",2010,4,"ari","2-2",31,-29.5,31,-29.5,32,-41.1,16,-4.8,23,8.9,23,8.9,17,12,29,"5.3
"
"ind_2010_5",2010,5,"ind","3-2",2,25.1,2,25.1,5,43.4,11,2.3,26,8.2,26,8.2,20,8.9,31,"7.5
"
"phi_2010_5",2010,5,"phi","3-2",4,19.6,4,19.6,9,29.9,4,13.6,14,-2.3,14,-2.3,13,0.5,19,"-5.8
"
"gb_2010_5",2010,5,"gb","3-2",6,18.6,6,18.6,4,45.1,20,-5.4,10,-5.7,10,-5.7,12,-2.1,16,"-12.5
"
"dal_2010_5",2010,5,"dal","1-3",8,16.9,8,16.9,6,33.5,5,10.2,23,4.4,23,4.4,22,16.5,12,"-13.1
"
"atl_2010_5",2010,5,"atl","4-1",10,10.1,10,10.1,12,20.5,12,0.7,6,-14.2,6,-14.2,8,-10.2,5,"-20.8
"
"no_2010_5",2010,5,"no","3-2",12,6.9,12,6.9,8,31.2,27,-21.3,16,-2,16,-2,16,5.6,18,"-9.8
"
"kc_2010_5",2010,5,"kc","3-1",14,4.9,14,4.9,22,9.4,6,6.8,5,-16.3,5,-16.3,5,-11.6,4,"-22.8
"
"mia_2010_5",2010,5,"mia","2-2",16,3.2,16,3.2,14,19.4,18,-4.6,20,3.1,20,3.1,17,5.7,24,"0.5
"
"jax_2010_5",2010,5,"jax","3-2",18,-0.9,18,-0.9,21,10.4,16,-4.5,31,23.7,31,23.7,30,36.6,29,"4.7
"
"tb_2010_5",2010,5,"tb","3-1",20,-3.8,20,-3.8,13,19.9,31,-29.3,13,-3.5,13,-3.5,6,-10.9,28,"3.9
"
"cle_2010_5",2010,5,"cle","1-4",22,-6.3,22,-6.3,17,13.2,24,-16.2,24,7.3,24,7.3,26,23.9,13,"-13.1
"
"buf_2010_5",2010,5,"buf","0-5",24,-12.7,24,-12.7,27,-11.9,13,-1,32,27.8,32,27.8,32,49,32,"12.0
"
"oak_2010_5",2010,5,"oak","2-3",26,-16.9,26,-16.9,26,-11,17,-4.5,28,16.7,28,16.7,28,32.4,26,"1.9
"
"min_2010_5",2010,5,"min","1-3",28,-20.1,28,-20.1,29,-24,10,2.8,8,-11.3,8,-11.3,9,-9.6,11,"-13.5
"
"chi_2010_5",2010,5,"chi","4-1",30,-29.5,30,-29.5,30,-28.8,23,-15.4,7,-13.8,7,-13.8,7,-10.3,8,"-19.4
"
"car_2010_5",2010,5,"car","0-5",32,-47.6,32,-47.6,32,-52.6,30,-28.4,9,-9.9,9,-9.9,11,-5.7,10,"-13.8
"
"ne_2010_5",2010,5,"ne","3-1",1,42,1,42,1,63.8,1,26.7,27,15.7,27,15.7,27,25,23,"0.1
"
"lac_2010_5",2010,5,"lac","2-3",3,20.9,3,20.9,2,57.8,15,-4.5,3,-19.2,3,-19.2,2,-24.2,15,"-12.8
"
"hou_2010_5",2010,5,"hou","3-2",5,19.2,5,19.2,11,23.6,2,21.3,29,19.2,29,19.2,29,33.2,20,"-5.4
"
"nyj_2010_5",2010,5,"nyj","4-1",7,18.4,7,18.4,7,32.5,3,13.8,18,-1.5,18,-1.5,25,19,1,"-35.7
"
"den_2010_5",2010,5,"den","2-3",9,10.3,9,10.3,3,52.5,32,-48.4,30,22.3,30,22.3,31,38,30,"6.3
"
"bal_2010_5",2010,5,"bal","4-1",11,8.9,11,8.9,15,19,8,5.7,17,-1.9,17,-1.9,14,0.6,21,"-4.8
"
"nyg_2010_5",2010,5,"nyg","3-2",13,5.7,13,5.7,19,13.1,7,6.2,1,-26.1,1,-26.1,1,-31.8,7,"-19.8
"
"was_2010_5",2010,5,"was","3-2",15,4.5,15,4.5,10,29.7,21,-8.6,25,7.9,25,7.9,24,18.8,17,"-9.8
"
"ten_2010_5",2010,5,"ten","3-2",17,-0.7,17,-0.7,16,15,14,-2.1,4,-17.5,4,-17.5,4,-16.1,6,"-20.1
"
"cin_2010_5",2010,5,"cin","2-3",19,-2.8,19,-2.8,18,13.2,19,-5.2,12,-3.5,12,-3.5,10,-7.3,25,"1.6
"
"pit_2010_5",2010,5,"pit","3-1",21,-4.4,21,-4.4,23,2.6,9,3.5,2,-22.8,2,-22.8,3,-16.4,2,"-33.3
"
"det_2010_5",2010,5,"det","1-4",23,-6.8,23,-6.8,20,10.8,26,-19.3,19,1,19,1,15,3.9,22,"-2.8
"
"sf_2010_5",2010,5,"sf","0-5",25,-16.8,25,-16.8,25,-7.6,22,-13,21,3.4,21,3.4,23,17.4,14,"-12.8
"
"sea_2010_5",2010,5,"sea","2-2",27,-17.8,27,-17.8,24,-2.3,29,-24.7,11,-4.6,11,-4.6,21,12.6,3,"-31.0
"
"lar_2010_5",2010,5,"lar","2-3",29,-21.6,29,-21.6,28,-15.9,25,-19.2,15,-2,15,-2,19,8.3,9,"-17.4
"
"ari_2010_5",2010,5,"ari","3-2",31,-39.6,31,-39.6,31,-47.4,28,-22.5,22,4.3,22,4.3,18,5.7,27,"2.6
"
"hou_2010_6",2010,6,"hou","4-2",2,27.6,2,27.4,8,32.8,1,28,30,21.1,30,21.3,30,36.6,23,"-1.9
"
"phi_2010_6",2010,6,"phi","4-2",4,23.5,4,23.6,6,36.9,3,14.7,10,-4.3,10,-4.6,10,-2.2,18,"-7.4
"
"nyj_2010_6",2010,6,"nyj","5-1",6,14.6,6,15.3,11,23.6,4,13.4,18,0.1,18,0.7,25,19.5,3,"-28.7
"
"no_2010_6",2010,6,"no","4-2",8,11.6,8,11.4,7,35,22,-9,14,-4,14,-3.9,21,5.8,9,"-15.3
"
"kc_2010_6",2010,6,"kc","3-2",10,9.6,10,9.7,13,21,5,9.9,12,-4.3,13,-4.2,13,1,16,"-11.5
"
"nyg_2010_6",2010,6,"nyg","4-2",12,8.5,12,8.6,17,15.6,6,8,1,-26.6,1,-26.4,1,-30.1,4,"-22.4
"
"bal_2010_6",2010,6,"bal","4-2",14,5,14,5.7,16,19.8,12,-1.2,15,-4,15,-3.4,8,-4.8,22,"-3.0
"
"mia_2010_6",2010,6,"mia","3-2",16,4,16,4.4,15,20.7,16,-4.4,19,0.9,19,1.2,18,4.7,21,"-3.4
"
"ten_2010_6",2010,6,"ten","4-2",18,1.5,18,1.3,14,20.9,15,-2.4,2,-21.2,2,-21.2,2,-21.6,5,"-20.4
"
"cle_2010_6",2010,6,"cle","1-5",20,-6.4,20,-6.2,19,13.4,27,-19.7,26,11.2,26,11.7,29,32.4,14,"-12.4
"
"det_2010_6",2010,6,"det","1-5",22,-6.9,21,-6.5,22,10.5,28,-21.2,21,3.4,21,3.5,19,5.5,25,"0.6
"
"tb_2010_6",2010,6,"tb","3-2",24,-9.8,24,-9.6,20,12.9,31,-37,24,6.7,24,7.1,12,-0.6,32,"13.7
"
"sf_2010_6",2010,6,"sf","1-5",26,-16.2,26,-15.3,25,-9.8,21,-8.9,8,-7.7,8,-7.8,16,1.4,7,"-17.9
"
"lar_2010_6",2010,6,"lar","3-3",28,-19.8,27,-19.6,26,-13.7,26,-16.3,11,-4.3,11,-4.5,15,1.4,12,"-13.0
"
"chi_2010_6",2010,6,"chi","4-2",30,-26.3,30,-26.5,30,-25.4,24,-13.7,9,-6.3,9,-5.8,9,-2.4,15,"-12.2
"
"car_2010_6",2010,6,"car","0-5",32,-51.7,32,-51.6,32,-56.6,30,-32.6,6,-11.2,6,-11.2,6,-7.6,10,"-14.6
"
"ne_2010_6",2010,6,"ne","4-1",1,32.8,1,32.4,2,48.2,2,24.1,27,13.8,27,13.7,27,27.8,19,"-7.0
"
"ind_2010_6",2010,6,"ind","4-2",3,24.3,3,24.6,4,42.3,7,5.1,23,4.6,23,4.2,17,1.6,30,"7.7
"
"lac_2010_6",2010,6,"lac","2-4",5,15.6,5,16,3,42.3,14,-2.1,4,-14.3,4,-14.3,3,-17.7,17,"-10.0
"
"gb_2010_6",2010,6,"gb","3-3",7,12.2,7,12,5,37.1,23,-9.3,13,-4.2,12,-4.2,14,1,13,"-12.7
"
"dal_2010_6",2010,6,"dal","1-4",9,10,9,9.8,9,27.5,8,2.4,20,2.5,20,2.9,23,15.3,11,"-14.3
"
"den_2010_6",2010,6,"den","2-4",11,9.3,11,9.5,1,50.1,32,-39.9,28,14.8,28,14.6,26,24.8,29,"4.7
"
"atl_2010_6",2010,6,"atl","4-2",13,7.4,13,7.4,18,14.9,10,0.8,7,-8.7,7,-8.6,11,-1.9,6,"-18.0
"
"pit_2010_6",2010,6,"pit","4-1",15,4.5,15,4.6,10,24.4,9,1.1,3,-20.8,3,-21,4,-14.6,1,"-31.4
"
"was_2010_6",2010,6,"was","3-3",17,2.6,17,2.9,12,21,17,-4.6,25,8.6,25,8.4,24,18.2,20,"-6.8
"
"cin_2010_6",2010,6,"cin","2-3",19,-5.7,19,-6.1,23,9.6,19,-7.4,17,-2.6,16,-3.4,7,-6.6,28,"2.9
"
"jax_2010_6",2010,6,"jax","3-3",21,-6.7,22,-7.2,24,-0.7,18,-6.7,31,22.7,31,23,31,40,26,"1.4
"
"sea_2010_6",2010,6,"sea","3-2",23,-7.2,23,-7.4,21,11.1,25,-14.3,16,-3.9,17,-3.1,22,11.2,2,"-30.0
"
"buf_2010_6",2010,6,"buf","0-5",25,-15.4,25,-15.2,27,-15.9,13,-1.9,32,27.5,32,28.1,32,49.5,31,"11.0
"
"min_2010_6",2010,6,"min","2-3",27,-19.5,28,-19.6,28,-19.8,11,-0.7,5,-13.5,5,-13.9,5,-11.1,8,"-16.4
"
"oak_2010_6",2010,6,"oak","2-4",29,-23.3,29,-22.9,29,-21.6,20,-8.7,29,15.5,29,15.4,28,29.9,27,"1.6
"
"ari_2010_6",2010,6,"ari","3-2",31,-41.7,31,-42.3,31,-49.9,29,-23.7,22,3.4,22,4,20,5.7,24,"0.5
"
"ne_2010_7",2010,7,"ne","5-1",2,26.1,2,26,3,38.4,2,18.9,28,9.3,27,8.9,26,19.1,20,"-6.8
"
"phi_2010_7",2010,7,"phi","4-3",4,21.2,4,21.3,4,35.9,7,8.4,8,-6.7,8,-7,8,-3.6,17,"-11.0
"
"gb_2010_7",2010,7,"gb","4-3",6,14.3,7,14.2,2,38.5,18,-7.7,14,-2.1,16,-1.6,9,-1.1,24,"-3.4
"
"nyj_2010_7",2010,7,"nyj","5-1",8,13.1,8,13.3,16,21.1,4,12.6,19,1.4,20,2.3,28,21.1,2,"-27.8
"
"dal_2010_7",2010,7,"dal","1-5",10,12.2,9,12.2,9,32.3,11,0.5,24,5,24,4.8,27,20,14,"-13.5
"
"mia_2010_7",2010,7,"mia","3-3",12,6.7,12,7.2,11,26.6,17,-7.7,17,-1.4,17,-0.7,22,9.5,15,"-13.3
"
"no_2010_7",2010,7,"no","4-3",14,4.9,15,4.5,14,22.1,22,-11,11,-3.5,11,-3.9,16,6.6,11,"-14.8
"
"cin_2010_7",2010,7,"cin","2-4",16,1.2,16,1.5,13,22.5,21,-11,22,2.8,21,3.2,13,2.6,27,"3.1
"
"ten_2010_7",2010,7,"ten","5-2",18,-0.9,17,0.1,18,16.8,14,-5.3,2,-20.4,2,-20,2,-19.2,4,"-22.5
"
"buf_2010_7",2010,7,"buf","0-6",20,-5.9,20,-4.9,24,3.3,19,-8.5,32,28.8,32,29.3,32,50.9,30,"11.6
"
"cle_2010_7",2010,7,"cle","2-5",22,-6.4,21,-6.1,22,10.3,26,-15.2,20,2.6,22,3.3,24,15.6,12,"-14.3
"
"jax_2010_7",2010,7,"jax","3-4",24,-8.7,24,-8.6,25,2.3,24,-12.1,31,25.3,31,25.4,31,45.5,28,"4.5
"
"oak_2010_7",2010,7,"oak","3-4",26,-13.4,26,-13,28,-11.7,10,2.1,26,6.8,26,6.7,25,16,25,"-2.9
"
"min_2010_7",2010,7,"min","2-4",28,-15.6,28,-15.3,29,-24,6,8.6,6,-10.5,6,-10.8,6,-6.4,9,"-16.0
"
"chi_2010_7",2010,7,"chi","4-3",30,-32.1,30,-33,30,-31.5,28,-18.5,5,-12.4,5,-12,4,-11.4,13,"-13.8
"
"car_2010_7",2010,7,"car","1-5",32,-42.6,32,-42.3,31,-35.9,31,-38.6,7,-8.5,7,-8.7,7,-3.8,16,"-13.2
"
"hou_2010_7",2010,7,"hou","4-2",1,28.5,1,28.1,7,33.7,1,28.8,29,19.3,29,19.2,30,35.1,23,"-4.2
"
"ind_2010_7",2010,7,"ind","4-2",3,23.3,3,23.2,1,40.5,8,5.3,25,5.7,25,5.8,15,3.4,29,"8.1
"
"kc_2010_7",2010,7,"kc","4-2",5,15.4,5,16,8,32.4,3,13.4,10,-5.9,10,-5.6,14,3,8,"-18.4
"
"lac_2010_7",2010,7,"lac","2-5",7,14.1,6,14.3,5,35.7,12,-2.1,4,-16.6,4,-16.3,3,-17.2,10,"-15.8
"
"atl_2010_7",2010,7,"atl","5-2",9,12.5,10,12.1,15,21.9,9,3.8,13,-2.2,14,-1.8,20,9.2,7,"-19.4
"
"nyg_2010_7",2010,7,"nyg","5-2",11,10.4,11,11,17,17.9,5,9.5,1,-24.4,1,-24.9,1,-25.9,5,"-22.3
"
"bal_2010_7",2010,7,"bal","5-2",13,5.2,13,6.4,12,24.6,13,-3.6,18,1.4,18,2.3,18,7.3,21,"-5.9
"
"pit_2010_7",2010,7,"pit","5-1",15,3.5,14,4.6,10,31.3,15,-6.7,3,-17.5,3,-16.5,5,-9.1,1,"-31.8
"
"den_2010_7",2010,7,"den","2-5",17,-0.7,18,-0.9,6,35.5,32,-45.8,30,22.9,30,23,29,33.9,31,"13.3
"
"was_2010_7",2010,7,"was","4-3",19,-4.6,19,-4.7,20,12,20,-9.7,21,2.7,19,2.3,23,10.6,18,"-10.1
"
"det_2010_7",2010,7,"det","1-5",21,-6.4,22,-6.2,19,12.1,29,-22.7,23,3.7,23,3.5,17,6.7,26,"-0.3
"
"tb_2010_7",2010,7,"tb","4-2",23,-8,23,-8.2,21,11.9,30,-28.3,27,8.8,28,9.7,10,0.3,32,"16.7
"
"sea_2010_7",2010,7,"sea","4-2",25,-12.6,25,-12.4,23,4.1,27,-17,15,-2,15,-1.8,19,9.2,6,"-20.9
"
"sf_2010_7",2010,7,"sf","1-6",27,-14.7,27,-14.3,26,-7.4,16,-6.9,9,-6,9,-6.2,21,9.4,3,"-24.0
"
