team_id,week,year,spread_favorite,over_under_line,fav_cover,starting_spread,Total Score Open,spread_movement,ou_movement,strong_movement,fav_team_stronger,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa,pa,pf,overall_performance,offense,pass,pass_blocking,receiving,rushing,run_blocking,defense,rush_defense,tackling,pass_rush,coverage,team_favorite_id,home_matchup_id,dawgfav_homeoraway,dawgprecip,dawgdome,dawgtemperature,dawgwind_mph,dawgtotal_dvoa,dawgoff_dvoa,dawgoff_pass_dvoa,dawgoff_rush_dvoa,dawgdef_dvoa,dawgdef_pass_dvoa,dawgdef_rush_dvoa,dawgspecial_teams_dvoa,dawgunique_team_id,dawgpf,dawgpa,dawgoverall_performance,dawgoffense,dawgpass,dawgpass_blocking,dawgreceiving,dawgrushing,dawgrun_blocking,dawgdefense,dawgrush_defense,dawgtackling,dawgpass_rush,dawgcoverage
ind_2020_11,11,2020.0,-1.5,51.5,cover,-2.0,49.5,0.5,2.0,0,0,0.49666666666666665,0.5466666666666667,0.6466666666666666,0.5933333333333333,0.54,0.38333333333333336,0.66,0.48666666666666664,20.666666666666668,28.333333333333332,70.7,70.3,65.06666666666666,80.60000000000001,63.9,68.06666666666668,66.86666666666666,64.0,66.39999999999999,75.43333333333332,71.5,58.699999999999996,ind,indvsgb_2020_11,0,0,1,70,0,0.44,0.66,0.7533333333333333,0.5,0.36000000000000004,0.29333333333333333,0.3666666666666667,0.43,gb_2020_11,26.666666666666668,21.666666666666668,69.46666666666665,74.66666666666667,80.73333333333333,70.23333333333333,70.46666666666667,63.79999999999999,60.800000000000004,54.833333333333336,51.333333333333336,57.06666666666666,68.33333333333333,50.366666666666674
ind_2020_12,12,2020.0,-3.0,51.5,no cover,-4.0,51.0,1.0,0.5,0,0,0.49333333333333335,0.5633333333333334,0.66,0.59,0.48666666666666664,0.3733333333333333,0.5,0.5333333333333333,24.0,26.0,74.8,72.26666666666667,69.3,81.06666666666666,65.66666666666667,73.7,63.26666666666666,67.63333333333334,63.13333333333333,72.76666666666667,71.7,65.96666666666665,ind,indvsten_2020_12,0,0,1,70,0,0.40666666666666673,0.5966666666666667,0.6966666666666667,0.5866666666666667,0.3766666666666667,0.31666666666666665,0.4633333333333333,0.4133333333333334,ten_2020_12,23.666666666666668,25.0,72.16666666666667,68.76666666666667,65.8,41.233333333333334,66.66666666666667,68.93333333333334,66.7,68.03333333333333,58.400000000000006,65.60000000000001,64.53333333333335,71.33333333333333
ind_2020_15,15,2020.0,-7.5,52.5,no cover,-7.0,52.5,-0.5,0.0,0,1,0.44,0.5700000000000001,0.6933333333333334,0.5733333333333334,0.4066666666666667,0.3833333333333333,0.31,0.5099999999999999,30.666666666666668,32.0,70.89999999999999,72.6,69.56666666666666,62.300000000000004,71.33333333333333,68.96666666666667,66.83333333333333,61.6,56.53333333333333,55.1,63.56666666666666,64.93333333333334,ind,indvshou_2020_15,0,0,1,70,0,0.3333333333333334,0.52,0.6766666666666667,0.4366666666666667,0.31,0.30666666666666664,0.35333333333333344,0.4666666666666666,hou_2020_15,22.666666666666668,29.0,63.800000000000004,71.06666666666666,72.0,58.70000000000001,73.06666666666666,59.666666666666664,61.73333333333334,54.63333333333335,44.166666666666664,61.13333333333333,68.46666666666667,57.29999999999999
ind_2020_17,17,2020.0,-15.5,48.0,no cover,-13.5,49.0,-2.0,-1.0,0,1,0.49,0.6466666666666666,0.7033333333333333,0.7000000000000001,0.37666666666666665,0.3466666666666667,0.4633333333333334,0.57,25.0,31.666666666666668,75.76666666666667,75.2,64.73333333333333,61.13333333333333,69.73333333333333,78.03333333333333,75.03333333333332,68.53333333333335,71.26666666666667,62.36666666666667,59.0,70.86666666666667,ind,indvsjax_2020_17,0,0,1,70,0,0.23666666666666666,0.39999999999999997,0.5833333333333334,0.4466666666666666,0.25,0.21333333333333335,0.35666666666666663,0.5166666666666666,jax_2020_17,13.666666666666666,37.333333333333336,58.30000000000001,62.46666666666666,58.166666666666664,65.2,66.2,65.86666666666667,47.699999999999996,51.76666666666667,53.93333333333334,56.366666666666674,66.83333333333333,48.13333333333333
ind_2021_6,6,2021.0,-11.5,45.0,cover,-10.0,42.5,-1.5,2.5,0,1,0.5233333333333333,0.7000000000000001,0.7399999999999999,0.7133333333333334,0.3,0.18333333333333335,0.61,0.35333333333333333,24.333333333333332,22.666666666666668,65.86666666666666,68.66666666666667,69.66666666666667,52.833333333333336,66.66666666666667,76.10000000000001,61.06666666666666,61.13333333333333,72.96666666666667,57.93333333333334,63.666666666666664,51.699999999999996,ind,indvshou_2021_6,0,0,1,70,0,0.2866666666666667,0.3666666666666667,0.5533333333333333,0.3433333333333333,0.36000000000000004,0.27999999999999997,0.37000000000000005,0.32666666666666666,hou_2021_6,10.333333333333334,29.666666666666668,58.96666666666667,60.5,57.13333333333333,64.13333333333334,64.73333333333333,56.0,56.70000000000001,60.70000000000001,58.5,49.46666666666667,66.7,59.199999999999996
ind_2021_8,8,2021.0,-3.0,51.0,no cover,-1.5,49.5,-1.5,1.5,0,1,0.6166666666666667,0.7033333333333333,0.7966666666666667,0.67,0.42,0.32,0.5333333333333333,0.39999999999999997,17.333333333333332,28.666666666666668,71.66666666666667,71.93333333333334,70.46666666666667,68.8,67.53333333333333,63.93333333333333,69.63333333333333,67.06666666666666,66.36666666666667,65.66666666666667,66.46666666666665,63.6,ind,indvsten_2021_8,0,0,1,70,0,0.64,0.75,0.8000000000000002,0.7133333333333334,0.37333333333333335,0.30333333333333334,0.2866666666666666,0.47000000000000003,ten_2021_8,32.666666666666664,17.666666666666668,77.13333333333334,77.33333333333333,72.13333333333333,56.400000000000006,73.03333333333333,69.5,73.33333333333333,68.23333333333333,52.63333333333333,56.13333333333333,62.6,75.96666666666665
ind_2021_9,9,2021.0,-10.0,45.5,cover,-10.5,47.0,0.5,-1.5,0,0,0.66,0.6133333333333333,0.7200000000000001,0.6466666666666666,0.55,0.42,0.48333333333333334,0.49333333333333335,18.333333333333332,30.666666666666668,71.10000000000001,65.3,61.4,66.06666666666666,61.833333333333336,68.33333333333333,66.46666666666665,72.06666666666666,61.699999999999996,66.03333333333333,73.16666666666667,71.36666666666667,ind,indvsnyj_2021_9,0,0,1,70,0,0.43333333333333335,0.5800000000000001,0.6566666666666666,0.64,0.26,0.21000000000000005,0.34,0.49,nyj_2021_9,22.333333333333332,37.333333333333336,63.800000000000004,67.56666666666666,56.699999999999996,72.8,61.73333333333333,67.53333333333333,77.43333333333334,55.199999999999996,49.666666666666664,59.6,69.63333333333333,54.79999999999999
ind_2021_10,10,2021.0,-10.5,48.0,no cover,-10.5,48.0,0.0,0.0,0,0,0.62,0.6333333333333334,0.71,0.6666666666666666,0.46666666666666673,0.3566666666666667,0.5233333333333333,0.49,27.333333333333332,35.333333333333336,69.03333333333335,67.46666666666665,56.30000000000001,75.99999999999999,63.199999999999996,74.76666666666667,66.83333333333333,66.7,56.333333333333336,63.69999999999999,76.59999999999998,65.2,ind,indvsjax_2021_10,0,0,1,70,0,0.5299999999999999,0.5266666666666667,0.7066666666666667,0.4666666666666666,0.47333333333333333,0.27666666666666667,0.7533333333333333,0.4566666666666666,jax_2021_10,13.0,19.0,71.3,66.36666666666666,70.0,68.2,63.06666666666666,64.66666666666667,64.13333333333333,71.30000000000001,72.56666666666666,70.86666666666666,64.93333333333334,68.73333333333333
ind_2021_15,15,2021.0,-1.5,46.0,cover,-1.0,44.0,-0.5,2.0,0,1,0.6999999999999998,0.6766666666666667,0.7366666666666667,0.7366666666666667,0.5099999999999999,0.4366666666666667,0.2733333333333333,0.5599999999999999,17.666666666666668,34.333333333333336,77.26666666666667,76.60000000000001,70.50000000000001,56.699999999999996,67.43333333333332,74.2,75.53333333333332,67.83333333333333,58.06666666666666,58.46666666666666,57.29999999999999,73.8,ind,indvsne_2021_15,0,0,1,70,0,0.7433333333333333,0.6733333333333333,0.81,0.62,0.59,0.44333333333333336,0.5266666666666666,0.5233333333333333,ne_2021_15,25.0,7.666666666666667,82.3,77.56666666666668,55.46666666666667,77.7,74.96666666666668,70.53333333333333,75.23333333333333,79.2,73.53333333333333,73.56666666666666,71.89999999999999,79.00000000000001
ind_2021_17,17,2021.0,-8.5,46.5,no cover,-8.5,45.5,0.0,1.0,0,0,0.6433333333333334,0.6266666666666666,0.6866666666666666,0.6166666666666666,0.5499999999999999,0.4066666666666667,0.5133333333333333,0.3833333333333333,11.0,26.666666666666668,76.36666666666667,70.36666666666667,55.63333333333335,56.43333333333334,66.4,66.30000000000001,74.39999999999999,74.76666666666667,69.66666666666667,76.93333333333332,59.06666666666666,77.63333333333333,ind,indvslv_2021_17,0,0,1,70,0,0.45333333333333337,0.5133333333333333,0.6433333333333334,0.45333333333333337,0.37333333333333335,0.24666666666666667,0.5233333333333334,0.4666666666666666,lv_2021_17,14.0,25.0,65.4,66.03333333333335,68.26666666666667,59.43333333333334,62.9,62.300000000000004,63.53333333333333,60.70000000000001,58.833333333333336,58.53333333333333,61.06666666666666,62.800000000000004
ind_2022_4,4,2022.0,-3.0,42.5,no cover,-3.5,44.5,0.5,-2.0,0,0,0.33666666666666667,0.3466666666666667,0.3133333333333333,0.3133333333333333,0.39666666666666667,0.3433333333333333,0.77,0.5666666666666667,20.333333333333332,13.333333333333334,65.60000000000001,63.46666666666667,55.93333333333334,62.63333333333333,64.06666666666666,61.73333333333333,64.06666666666666,64.13333333333334,73.0,66.43333333333334,57.9,58.53333333333333,ind,indvsten_2022_4,0,0,1,70,0,0.42,0.6066666666666666,0.5566666666666666,0.34,0.2833333333333334,0.4166666666666667,0.48666666666666664,0.4766666666666666,ten_2022_4,17.0,28.0,67.7,66.89999999999999,61.13333333333333,52.23333333333333,68.23333333333333,66.7,65.26666666666667,63.86666666666667,60.86666666666667,54.86666666666667,71.43333333333334,59.96666666666666
jax_2014_16,16,2014.0,-4.0,39.0,cover,-3.0,40.5,-1.0,-1.5,0,1,0.47333333333333333,0.45333333333333337,0.3933333333333333,0.5633333333333334,0.42333333333333334,0.49333333333333335,0.37333333333333335,0.5233333333333333,23.666666666666668,16.666666666666668,63.73333333333332,60.93333333333333,59.13333333333333,70.23333333333333,60.13333333333333,55.666666666666664,61.833333333333336,65.73333333333333,67.56666666666665,57.900000000000006,69.86666666666667,58.73333333333333,jax,jaxvsten_2014_16,0,0,0,54,3,0.36000000000000004,0.3166666666666667,0.29666666666666663,0.47333333333333333,0.3666666666666667,0.40666666666666673,0.4166666666666667,0.5833333333333334,ten_2014_16,13.0,32.333333333333336,58.366666666666674,62.26666666666667,51.03333333333334,61.199999999999996,63.066666666666684,68.43333333333334,66.43333333333332,55.96666666666667,64.23333333333333,67.36666666666666,56.63333333333333,50.76666666666666
jax_2015_6,6,2015.0,-2.5,43.5,no cover,0.0,42.5,2.5,1.0,0,0,0.43333333333333335,0.5,0.54,0.47,0.29,0.37333333333333335,0.37333333333333335,0.43,35.0,20.333333333333332,63.56666666666666,72.10000000000001,67.66666666666667,69.13333333333334,72.73333333333333,54.56666666666667,67.56666666666668,53.1,58.36666666666667,51.699999999999996,57.63333333333333,50.699999999999996,jax,jaxvshou_2015_6,0,0,0,70,13,0.4033333333333333,0.43333333333333335,0.48,0.4633333333333334,0.3433333333333333,0.4699999999999999,0.35333333333333333,0.38999999999999996,hou_2015_6,20.0,28.0,67.36666666666667,68.63333333333333,70.0,82.7,62.43333333333334,61.53333333333333,62.26666666666667,63.0,69.89999999999999,67.86666666666666,58.333333333333336,58.76666666666666
jax_2015_11,11,2015.0,-3.0,41.5,cover,-3.0,44.5,0.0,-3.0,0,0,0.52,0.4233333333333334,0.48666666666666675,0.49333333333333335,0.4666666666666666,0.5533333333333332,0.45333333333333337,0.48666666666666675,26.333333333333332,26.333333333333332,66.96666666666665,72.60000000000001,59.93333333333333,68.43333333333334,73.03333333333333,70.6,68.13333333333333,58.53333333333333,52.333333333333336,63.199999999999996,56.6,63.333333333333336,jax,jaxvsten_2015_11,0,1,0,71,2,0.49333333333333335,0.43333333333333335,0.52,0.4366666666666667,0.41,0.49333333333333335,0.44333333333333336,0.5033333333333334,ten_2015_11,16.666666666666668,25.0,69.56666666666668,67.06666666666668,64.1,64.13333333333333,69.60000000000001,59.20000000000001,61.666666666666664,66.13333333333334,77.8,85.03333333333333,59.1,59.46666666666667
jax_2015_14,14,2015.0,-1.0,45.5,cover,-1.0,45.0,2.0,0.5,0,0,0.4533333333333333,0.4833333333333334,0.4966666666666666,0.4833333333333334,0.26,0.37666666666666665,0.37333333333333335,0.5766666666666668,28.666666666666668,27.666666666666668,66.76666666666667,76.53333333333333,68.93333333333334,79.93333333333334,73.89999999999999,62.73333333333333,67.5,51.23333333333333,53.43333333333334,44.4,60.43333333333334,50.333333333333336,jax,jaxvsind_2015_14,0,0,0,77,8,0.42666666666666675,0.27999999999999997,0.38333333333333336,0.33666666666666667,0.44333333333333336,0.5233333333333333,0.47666666666666674,0.5933333333333333,ind_2015_14,19.666666666666668,26.0,63.70000000000001,63.43333333333334,58.46666666666667,74.43333333333332,64.19999999999999,50.9,64.69999999999999,58.9,69.83333333333333,71.73333333333333,55.666666666666664,54.199999999999996
jax_2015_15,15,2015.0,-2.0,47.5,no cover,-3.0,48.0,1.0,-0.5,0,0,0.5666666666666668,0.5600000000000002,0.5333333333333333,0.6033333333333334,0.33,0.4633333333333332,0.3433333333333333,0.5933333333333334,29.666666666666668,38.333333333333336,66.60000000000001,73.33333333333333,59.86666666666667,79.63333333333334,73.66666666666667,68.23333333333333,64.60000000000001,55.633333333333326,53.86666666666667,52.76666666666667,65.96666666666668,54.166666666666664,jax,jaxvsatl_2015_15,0,0,0,68,7,0.35333333333333333,0.33333333333333326,0.36333333333333334,0.4666666666666666,0.3,0.42333333333333334,0.3,0.5466666666666667,atl_2015_15,9.666666666666666,27.0,62.26666666666667,61.63333333333333,53.36666666666667,71.93333333333334,61.6,54.5,69.0,60.566666666666684,60.333333333333336,49.86666666666667,66.50000000000001,56.46666666666666
jax_2016_4,4,2016.0,-1.0,48.0,cover,-2.0,49.5,3.0,-1.5,1,0,0.4566666666666666,0.49666666666666665,0.45,0.39666666666666667,0.45,0.4566666666666667,0.5133333333333333,0.5166666666666666,28.0,18.0,66.23333333333333,64.36666666666666,59.4,72.0,65.66666666666667,59.43333333333334,59.1,66.43333333333334,73.96666666666665,71.66666666666667,59.13333333333333,63.96666666666667,jax,jaxvsind_2016_4,0,0,0,58,6,0.43333333333333335,0.6133333333333334,0.5266666666666667,0.49666666666666665,0.2733333333333334,0.3333333333333333,0.41333333333333333,0.5166666666666667,ind_2016_4,27.0,31.666666666666668,66.83333333333333,71.5,74.43333333333334,66.7,69.66666666666667,61.23333333333333,60.699999999999996,54.9,57.53333333333333,61.300000000000004,57.699999999999996,52.96666666666667
jax_2016_10,10,2016.0,-3.0,42.0,no cover,0.0,42.5,3.0,-0.5,1,0,0.42333333333333334,0.5266666666666667,0.4933333333333334,0.20333333333333337,0.4333333333333334,0.39999999999999997,0.48,0.36000000000000004,29.333333333333332,17.333333333333332,60.46666666666667,63.56666666666666,51.36666666666667,66.16666666666667,66.96666666666667,58.199999999999996,63.4,57.800000000000004,61.36666666666667,62.833333333333336,55.166666666666664,58.199999999999996,jax,jaxvshou_2016_10,0,0,0,71,6,0.41333333333333333,0.5333333333333333,0.39999999999999997,0.56,0.38000000000000006,0.44999999999999996,0.4366666666666667,0.43,hou_2016_10,18.333333333333332,21.0,69.86666666666667,68.76666666666667,51.666666666666664,72.03333333333332,65.3,63.83333333333334,79.7,68.03333333333335,63.166666666666664,68.83333333333333,64.06666666666666,69.1
jax_2017_6,6,2017.0,-1.0,42.0,no cover,-2.5,44.0,1.5,-2.0,0,0,0.7066666666666667,0.6366666666666667,0.48333333333333334,0.5733333333333333,0.6566666666666666,0.7233333333333333,0.3833333333333333,0.5499999999999999,13.0,31.333333333333332,78.23333333333333,68.33333333333333,64.89999999999999,63.06666666666667,65.26666666666667,67.23333333333333,65.86666666666666,82.60000000000001,76.60000000000001,66.5,67.39999999999999,84.39999999999999,jax,jaxvslar_2017_6,0,1,0,84,7,0.5633333333333334,0.5933333333333333,0.5666666666666668,0.47333333333333333,0.51,0.5266666666666667,0.4366666666666667,0.5033333333333333,lar_2017_6,28.666666666666668,28.333333333333332,74.43333333333334,72.73333333333333,68.53333333333333,68.16666666666667,72.03333333333333,59.36666666666665,70.96666666666668,71.39999999999999,65.33333333333333,60.96666666666667,67.63333333333334,71.06666666666666
jax_2017_9,9,2017.0,-6.0,38.0,cover,-3.5,39.5,-2.5,-1.5,0,1,0.5866666666666667,0.57,0.44333333333333336,0.5366666666666666,0.6633333333333334,0.6866666666666666,0.43,0.3666666666666667,12.0,24.666666666666668,75.36666666666666,71.23333333333333,68.16666666666667,60.23333333333333,72.3,67.66666666666666,63.03333333333333,76.36666666666666,68.83333333333333,67.56666666666668,67.7,75.76666666666667,jax,jaxvscin_2017_9,0,0,0,77,4,0.38999999999999996,0.41333333333333333,0.3833333333333333,0.36999999999999994,0.45,0.4533333333333333,0.41333333333333333,0.49000000000000005,cin_2017_9,19.333333333333332,22.666666666666668,67.89999999999999,64.2,67.7,68.3,62.43333333333334,62.13333333333333,53.9,67.73333333333333,66.13333333333334,65.8,70.4,61.166666666666664
jax_2017_10,10,2017.0,-5.0,40.5,no cover,-4.0,41.5,-1.0,-1.0,0,1,0.5599999999999999,0.59,0.5266666666666667,0.4533333333333333,0.5633333333333334,0.5833333333333334,0.42,0.42333333333333334,11.333333333333334,22.333333333333332,74.36666666666667,70.43333333333334,61.9,68.89999999999999,73.7,66.60000000000001,61.43333333333334,76.16666666666667,71.6,64.60000000000001,72.39999999999999,70.83333333333333,jax,jaxvslac_2017_10,0,1,0,75,5,0.55,0.59,0.56,0.47000000000000003,0.5433333333333333,0.5599999999999999,0.47,0.42,lac_2017_10,17.0,12.333333333333334,74.8,68.33333333333333,75.66666666666667,61.96666666666667,67.26666666666667,57.333333333333336,63.96666666666667,78.4,70.16666666666667,70.83333333333333,78.2,72.43333333333334
jax_2017_13,13,2017.0,-10.0,41.0,cover,-8.5,40.5,-1.5,0.5,0,1,0.48,0.39666666666666667,0.3433333333333333,0.42333333333333334,0.5966666666666667,0.5633333333333334,0.55,0.49333333333333335,17.0,21.0,70.73333333333333,57.166666666666664,58.666666666666664,58.6,58.73333333333333,58.43333333333334,57.9,82.46666666666665,80.96666666666665,63.53333333333334,72.03333333333335,75.03333333333333,jax,jaxvsind_2017_13,0,0,0,67,2,0.5033333333333333,0.4566666666666666,0.44333333333333336,0.37333333333333335,0.5133333333333333,0.5166666666666667,0.4566666666666667,0.57,ind_2017_13,17.666666666666668,18.0,71.8,62.1,64.33333333333333,61.73333333333334,66.2,61.6,51.46666666666667,74.56666666666668,76.60000000000001,73.03333333333333,67.76666666666667,68.63333333333334
jax_2017_14,14,2017.0,-3.0,41.0,cover,-3.0,39.0,0.0,2.0,0,0,0.52,0.45333333333333337,0.4033333333333333,0.4466666666666666,0.5933333333333333,0.5933333333333334,0.49999999999999994,0.5,14.666666666666666,24.333333333333332,74.43333333333332,64.23333333333333,68.8,67.76666666666667,66.23333333333333,53.96666666666667,57.633333333333326,79.46666666666665,73.03333333333332,71.53333333333335,71.13333333333333,76.93333333333334,jax,jaxvssea_2017_14,0,0,0,46,2,0.5933333333333334,0.6466666666666666,0.57,0.41,0.47,0.45999999999999996,0.47333333333333333,0.5433333333333333,sea_2017_14,26.333333333333332,19.0,73.9,68.26666666666667,67.43333333333334,74.93333333333334,66.96666666666667,67.7,53.93333333333334,73.2,73.60000000000001,77.86666666666666,66.96666666666665,69.96666666666667
jax_2017_15,15,2017.0,-10.5,39.0,cover,-11.0,39.5,0.5,-0.5,0,0,0.5766666666666667,0.6266666666666666,0.5566666666666666,0.5333333333333333,0.43999999999999995,0.5233333333333334,0.30666666666666664,0.5866666666666668,20.333333333333332,28.0,76.66666666666667,70.60000000000001,75.0,68.89999999999999,71.36666666666667,56.666666666666664,61.46666666666666,74.46666666666665,68.0,65.06666666666668,70.36666666666666,73.56666666666666,jax,jaxvshou_2017_15,0,0,0,68,2,0.35000000000000003,0.4666666666666666,0.44333333333333336,0.36000000000000004,0.3566666666666667,0.4266666666666667,0.31666666666666665,0.4466666666666667,hou_2017_15,15.0,24.333333333333332,63.333333333333336,62.6,67.3,59.53333333333333,65.89999999999999,63.13333333333333,46.26666666666667,64.93333333333334,68.2,60.43333333333334,56.43333333333333,64.66666666666667
jax_2018_3,3,2018.0,-10.0,39.0,no cover,-10.0,40.0,0.0,-1.0,0,0,0.6200000000000001,0.46,0.485,0.435,0.5900000000000001,0.61,0.535,0.575,17.5,25.5,74.65,72.1,80.0,72.95,69.0,58.25,64.2,71.65,68.9,67.9,76.1,62.9,jax,jaxvsten_2018_3,0,0,0,87,5,0.405,0.345,0.37,0.435,0.36,0.46,0.34,0.665,ten_2018_3,20.0,22.0,72.7,66.8,62.15,83.75,63.900000000000006,67.6,60.4,70.85,66.3,68.05,69.55,67.95
jax_2018_4,4,2018.0,-7.5,40.0,cover,-8.5,38.0,1.0,2.0,0,0,0.5833333333333334,0.42,0.42333333333333334,0.47333333333333333,0.5866666666666667,0.6033333333333334,0.53,0.5733333333333333,14.666666666666666,19.0,69.06666666666666,65.10000000000001,67.43333333333334,75.03333333333335,62.833333333333336,57.53333333333333,61.1,69.8,67.03333333333333,56.300000000000004,70.93333333333334,64.23333333333333,jax,jaxvsnyj_2018_4,0,0,0,86,10,0.5233333333333333,0.3,0.3333333333333333,0.3933333333333333,0.6,0.69,0.41,0.6966666666666667,nyj_2018_4,25.666666666666668,19.333333333333332,70.16666666666667,65.83333333333333,55.56666666666666,71.83333333333333,67.2,68.26666666666667,59.199999999999996,67.83333333333333,70.0,69.63333333333334,64.0,64.2
